CGATS.17

ORIGINATOR	"i1Profiler - X-Rite, Inc."
INSTRUMENTATION	"i1iSis 2 XL ; Serial number 0"
DESCRIPTOR	"drift33_2nd_1_8_21r"
MEASUREMENT_SOURCE	"MeasurementCondition=M2	Filter=UVcut"
ILLUMINATION_NAME	"D50"
OBSERVER_ANGLE	"2"
FILTER	"UV"
WEIGHTING_FUNCTION	"ILLUMINANT,	D50"
WEIGHTING_FUNCTION	"OBSERVER,	2 degree"
KEYWORD	"DEVCALSTD"
DEVCALSTD	"XRGA"
CREATED		"2022-01-08T18:46:17"

NUMBER_OF_FIELDS	47
BEGIN_DATA_FORMAT
SAMPLE_ID	SAMPLE_NAME	RGB_R	RGB_G	RGB_B	XYZ_X	XYZ_Y	XYZ_Z	LAB_L	LAB_A	LAB_B	SPECTRAL_NM380	SPECTRAL_NM390	SPECTRAL_NM400	SPECTRAL_NM410	SPECTRAL_NM420	SPECTRAL_NM430	SPECTRAL_NM440	SPECTRAL_NM450	SPECTRAL_NM460	SPECTRAL_NM470	SPECTRAL_NM480	SPECTRAL_NM490	SPECTRAL_NM500	SPECTRAL_NM510	SPECTRAL_NM520	SPECTRAL_NM530	SPECTRAL_NM540	SPECTRAL_NM550	SPECTRAL_NM560	SPECTRAL_NM570	SPECTRAL_NM580	SPECTRAL_NM590	SPECTRAL_NM600	SPECTRAL_NM610	SPECTRAL_NM620	SPECTRAL_NM630	SPECTRAL_NM640	SPECTRAL_NM650	SPECTRAL_NM660	SPECTRAL_NM670	SPECTRAL_NM680	SPECTRAL_NM690	SPECTRAL_NM700	SPECTRAL_NM710	SPECTRAL_NM720	SPECTRAL_NM730	
END_DATA_FORMAT

NUMBER_OF_SETS	957
BEGIN_DATA
858	a26	  170.00	  255.00	  255.00	 0.52394	 0.62231	 0.70606	   83.04	  -18.87	  -19.12	    0.4758	    0.5072	    0.5292	    0.5430	    0.6366	    0.7828	    0.8471	    0.8724	    0.8934	    0.9177	    0.9211	    0.8910	    0.8591	    0.8349	    0.8094	    0.7751	    0.7314	    0.6728	    0.5997	    0.5353	    0.4887	    0.4601	    0.4363	    0.4203	    0.4183	    0.4253	    0.4402	    0.4642	    0.4905	    0.5039	    0.5001	    0.4884	    0.4732	    0.4638	    0.4796	    0.5261	
859	A27	  255.00	  170.00	   85.00	 0.59363	 0.54519	 0.12424	   78.76	   16.89	   56.99	    0.0840	    0.0896	    0.0935	    0.0959	    0.1035	    0.1125	    0.1138	    0.1172	    0.1224	    0.1330	    0.1669	    0.2641	    0.4023	    0.4593	    0.4369	    0.4305	    0.4493	    0.4346	    0.4339	    0.5191	    0.6439	    0.7362	    0.7823	    0.8050	    0.8173	    0.8251	    0.8330	    0.8404	    0.8464	    0.8518	    0.8589	    0.8646	    0.8703	    0.8732	    0.8720	    0.8719	
860	B27	    4.00	    4.00	    4.00	 0.00340	 0.00339	 0.00271	    3.06	    0.55	    0.16	    0.0026	    0.0027	    0.0029	    0.0029	    0.0030	    0.0032	    0.0032	    0.0033	    0.0033	    0.0034	    0.0035	    0.0033	    0.0034	    0.0034	    0.0033	    0.0033	    0.0033	    0.0033	    0.0032	    0.0032	    0.0033	    0.0034	    0.0035	    0.0035	    0.0035	    0.0038	    0.0042	    0.0046	    0.0051	    0.0057	    0.0058	    0.0061	    0.0058	    0.0066	    0.0071	    0.0085	
861	C27	  170.00	   85.00	    0.00	 0.21794	 0.16958	 0.01346	   48.21	   27.82	   59.98	    0.0116	    0.0123	    0.0129	    0.0132	    0.0127	    0.0112	    0.0100	    0.0095	    0.0102	    0.0119	    0.0147	    0.0250	    0.0556	    0.0879	    0.1074	    0.1162	    0.1090	    0.0966	    0.0977	    0.1299	    0.2163	    0.2956	    0.3196	    0.3258	    0.3329	    0.3425	    0.3547	    0.3690	    0.3824	    0.3908	    0.3940	    0.3934	    0.3914	    0.3923	    0.4047	    0.4246	
862	D27	   20.00	   20.00	   20.00	 0.01000	 0.00879	 0.00797	    7.94	    5.85	   -1.32	    0.0062	    0.0066	    0.0069	    0.0071	    0.0078	    0.0088	    0.0094	    0.0099	    0.0104	    0.0104	    0.0103	    0.0098	    0.0092	    0.0084	    0.0075	    0.0070	    0.0071	    0.0070	    0.0068	    0.0075	    0.0087	    0.0101	    0.0110	    0.0112	    0.0112	    0.0120	    0.0138	    0.0167	    0.0197	    0.0217	    0.0227	    0.0234	    0.0232	    0.0239	    0.0267	    0.0297	
863	E27	    0.00	   85.00	   85.00	 0.01260	 0.01958	 0.04995	   15.27	  -16.99	  -24.62	    0.0262	    0.0279	    0.0291	    0.0299	    0.0356	    0.0463	    0.0560	    0.0628	    0.0671	    0.0703	    0.0708	    0.0679	    0.0630	    0.0562	    0.0465	    0.0355	    0.0247	    0.0144	    0.0072	    0.0042	    0.0032	    0.0029	    0.0027	    0.0027	    0.0027	    0.0028	    0.0029	    0.0031	    0.0035	    0.0037	    0.0035	    0.0032	    0.0033	    0.0038	    0.0053	    0.0067	
864	F27	   85.00	   85.00	   85.00	 0.08831	 0.08757	 0.07313	   35.51	    3.35	   -0.35	    0.0461	    0.0491	    0.0512	    0.0526	    0.0619	    0.0768	    0.0841	    0.0887	    0.0933	    0.0975	    0.0993	    0.0982	    0.0965	    0.0914	    0.0839	    0.0818	    0.0837	    0.0793	    0.0750	    0.0812	    0.0902	    0.0946	    0.0939	    0.0924	    0.0940	    0.0982	    0.1047	    0.1135	    0.1223	    0.1275	    0.1282	    0.1264	    0.1235	    0.1242	    0.1334	    0.1494	
865	G27	  255.00	   85.00	  170.00	 0.50958	 0.35275	 0.21585	   65.96	   50.96	   13.41	    0.1835	    0.1956	    0.2041	    0.2094	    0.2434	    0.2862	    0.2850	    0.2733	    0.2625	    0.2531	    0.2451	    0.2470	    0.2492	    0.2117	    0.1610	    0.1485	    0.1586	    0.1424	    0.1438	    0.2380	    0.4350	    0.6240	    0.7244	    0.7735	    0.7994	    0.8138	    0.8246	    0.8335	    0.8406	    0.8462	    0.8527	    0.8574	    0.8627	    0.8654	    0.8638	    0.8614	
866	H27	    6.00	    6.00	    6.00	 0.00433	 0.00420	 0.00318	    3.79	    1.16	    0.54	    0.0035	    0.0037	    0.0039	    0.0040	    0.0038	    0.0037	    0.0037	    0.0038	    0.0039	    0.0042	    0.0037	    0.0038	    0.0040	    0.0039	    0.0039	    0.0038	    0.0040	    0.0039	    0.0039	    0.0040	    0.0042	    0.0044	    0.0045	    0.0045	    0.0047	    0.0049	    0.0056	    0.0063	    0.0072	    0.0077	    0.0078	    0.0080	    0.0079	    0.0083	    0.0093	    0.0109	
867	I27	  170.00	   85.00	   85.00	 0.23279	 0.18870	 0.07519	   50.54	   24.55	   24.72	    0.0582	    0.0621	    0.0648	    0.0664	    0.0750	    0.0853	    0.0857	    0.0855	    0.0858	    0.0880	    0.0972	    0.1181	    0.1390	    0.1391	    0.1287	    0.1265	    0.1268	    0.1163	    0.1150	    0.1511	    0.2286	    0.2954	    0.3187	    0.3255	    0.3320	    0.3409	    0.3532	    0.3682	    0.3824	    0.3914	    0.3945	    0.3937	    0.3915	    0.3929	    0.4048	    0.4247	
868	J27	  170.00	  170.00	   85.00	 0.30250	 0.33366	 0.10946	   64.46	   -7.05	   36.72	    0.0652	    0.0695	    0.0725	    0.0744	    0.0838	    0.0971	    0.1028	    0.1089	    0.1164	    0.1273	    0.1548	    0.2185	    0.3003	    0.3421	    0.3460	    0.3472	    0.3524	    0.3427	    0.3303	    0.3364	    0.3443	    0.3457	    0.3413	    0.3376	    0.3408	    0.3488	    0.3608	    0.3764	    0.3916	    0.4007	    0.4027	    0.4004	    0.3959	    0.3962	    0.4094	    0.4357	
869	K27	  170.00	   85.00	    0.00	 0.22238	 0.17439	 0.01353	   48.81	   27.28	   60.93	    0.0112	    0.0119	    0.0124	    0.0127	    0.0121	    0.0108	    0.0099	    0.0094	    0.0102	    0.0116	    0.0143	    0.0256	    0.0583	    0.0919	    0.1121	    0.1212	    0.1141	    0.1016	    0.1027	    0.1353	    0.2218	    0.3009	    0.3249	    0.3312	    0.3384	    0.3480	    0.3603	    0.3746	    0.3883	    0.3969	    0.4001	    0.3996	    0.3978	    0.3990	    0.4104	    0.4310	
870	L27	    0.00	    0.00	  255.00	 0.12173	 0.05561	 0.33123	   28.28	   59.98	  -71.19	    0.2651	    0.2826	    0.2949	    0.3025	    0.3664	    0.4710	    0.5070	    0.4934	    0.4543	    0.3943	    0.2969	    0.1710	    0.0833	    0.0412	    0.0210	    0.0136	    0.0126	    0.0132	    0.0127	    0.0139	    0.0226	    0.0483	    0.0849	    0.0951	    0.0762	    0.0734	    0.1157	    0.2166	    0.3602	    0.5011	    0.6135	    0.6947	    0.7513	    0.7861	    0.8065	    0.8185	
871	M27	  255.00	  170.00	  170.00	 0.62176	 0.55710	 0.31001	   79.45	   20.55	   20.26	    0.2242	    0.2390	    0.2493	    0.2558	    0.2945	    0.3488	    0.3624	    0.3658	    0.3701	    0.3777	    0.3969	    0.4479	    0.5076	    0.4969	    0.4397	    0.4237	    0.4439	    0.4269	    0.4250	    0.5177	    0.6452	    0.7326	    0.7768	    0.7994	    0.8118	    0.8200	    0.8283	    0.8363	    0.8435	    0.8490	    0.8560	    0.8608	    0.8662	    0.8693	    0.8682	    0.8675	
872	N27	   85.00	    0.00	   85.00	 0.07197	 0.03823	 0.03820	   23.08	   42.08	   -4.44	    0.0396	    0.0422	    0.0440	    0.0452	    0.0531	    0.0628	    0.0614	    0.0552	    0.0483	    0.0400	    0.0291	    0.0201	    0.0140	    0.0083	    0.0049	    0.0042	    0.0044	    0.0042	    0.0048	    0.0112	    0.0367	    0.0757	    0.1034	    0.1161	    0.1216	    0.1276	    0.1374	    0.1505	    0.1630	    0.1710	    0.1754	    0.1773	    0.1778	    0.1803	    0.1875	    0.1993	
873	O27	   85.00	    0.00	  255.00	 0.17371	 0.08376	 0.25588	   34.75	   63.62	  -47.86	    0.2436	    0.2597	    0.2710	    0.2781	    0.3341	    0.4145	    0.4176	    0.3791	    0.3310	    0.2728	    0.1951	    0.1182	    0.0670	    0.0332	    0.0153	    0.0111	    0.0117	    0.0107	    0.0110	    0.0224	    0.0592	    0.1271	    0.1979	    0.2237	    0.2058	    0.2045	    0.2586	    0.3639	    0.4871	    0.5885	    0.6575	    0.7008	    0.7273	    0.7428	    0.7559	    0.7704	
874	P27	   85.00	  170.00	   85.00	 0.13990	 0.20244	 0.11717	   52.11	  -30.85	   13.10	    0.0672	    0.0716	    0.0747	    0.0766	    0.0879	    0.1042	    0.1133	    0.1219	    0.1299	    0.1417	    0.1694	    0.2277	    0.2951	    0.3233	    0.3157	    0.2968	    0.2724	    0.2320	    0.1876	    0.1590	    0.1422	    0.1312	    0.1210	    0.1139	    0.1137	    0.1181	    0.1265	    0.1397	    0.1541	    0.1618	    0.1601	    0.1536	    0.1449	    0.1419	    0.1542	    0.1857	
875	Q27	  255.00	  170.00	   85.00	 0.59220	 0.54545	 0.12739	   78.78	   16.48	   56.12	    0.0849	    0.0906	    0.0945	    0.0969	    0.1053	    0.1154	    0.1170	    0.1207	    0.1263	    0.1370	    0.1723	    0.2711	    0.4083	    0.4629	    0.4393	    0.4325	    0.4509	    0.4362	    0.4353	    0.5195	    0.6426	    0.7333	    0.7784	    0.8007	    0.8130	    0.8209	    0.8290	    0.8364	    0.8423	    0.8479	    0.8547	    0.8599	    0.8652	    0.8683	    0.8677	    0.8673	
876	R27	   24.00	   24.00	   24.00	 0.01207	 0.01061	 0.00984	    9.49	    6.21	   -1.74	    0.0063	    0.0068	    0.0070	    0.0072	    0.0087	    0.0108	    0.0117	    0.0123	    0.0128	    0.0130	    0.0129	    0.0124	    0.0113	    0.0101	    0.0090	    0.0085	    0.0086	    0.0084	    0.0081	    0.0090	    0.0106	    0.0123	    0.0134	    0.0136	    0.0137	    0.0145	    0.0165	    0.0196	    0.0230	    0.0254	    0.0266	    0.0266	    0.0270	    0.0278	    0.0302	    0.0338	
877	S27	   10.00	   10.00	   10.00	 0.00601	 0.00566	 0.00432	    5.12	    2.20	    0.67	    0.0037	    0.0039	    0.0041	    0.0042	    0.0046	    0.0049	    0.0050	    0.0052	    0.0053	    0.0056	    0.0056	    0.0055	    0.0057	    0.0054	    0.0051	    0.0050	    0.0051	    0.0050	    0.0050	    0.0052	    0.0057	    0.0062	    0.0065	    0.0065	    0.0066	    0.0070	    0.0080	    0.0093	    0.0105	    0.0115	    0.0121	    0.0124	    0.0126	    0.0135	    0.0145	    0.0169	
878	T27	    0.00	  255.00	   85.00	 0.02879	 0.10747	 0.08602	   39.15	  -82.60	    0.96	    0.0357	    0.0381	    0.0397	    0.0408	    0.0459	    0.0532	    0.0612	    0.0714	    0.0790	    0.0926	    0.1374	    0.2486	    0.3829	    0.4176	    0.3532	    0.2496	    0.1476	    0.0682	    0.0244	    0.0097	    0.0061	    0.0050	    0.0045	    0.0042	    0.0042	    0.0042	    0.0043	    0.0045	    0.0051	    0.0054	    0.0052	    0.0050	    0.0052	    0.0068	    0.0087	    0.0138	
879	U27	    0.00	   85.00	  255.00	 0.07260	 0.05390	 0.38766	   27.82	   22.27	  -79.93	    0.2080	    0.2217	    0.2313	    0.2374	    0.2988	    0.4147	    0.5145	    0.5601	    0.5548	    0.5253	    0.4543	    0.3382	    0.2316	    0.1529	    0.0912	    0.0534	    0.0333	    0.0185	    0.0087	    0.0053	    0.0046	    0.0044	    0.0041	    0.0038	    0.0037	    0.0039	    0.0045	    0.0059	    0.0086	    0.0104	    0.0092	    0.0081	    0.0075	    0.0079	    0.0097	    0.0154	
880	V27	   14.00	   14.00	   14.00	 0.00793	 0.00717	 0.00616	    6.47	    4.11	   -0.46	    0.0048	    0.0051	    0.0053	    0.0055	    0.0060	    0.0067	    0.0071	    0.0074	    0.0079	    0.0082	    0.0082	    0.0080	    0.0076	    0.0069	    0.0062	    0.0059	    0.0060	    0.0059	    0.0058	    0.0063	    0.0071	    0.0081	    0.0087	    0.0089	    0.0089	    0.0094	    0.0107	    0.0128	    0.0149	    0.0163	    0.0172	    0.0180	    0.0180	    0.0188	    0.0204	    0.0238	
881	W27	  255.00	  255.00	  255.00	 0.82868	 0.86634	 0.73986	   94.58	   -1.27	   -2.19	    0.5600	    0.5970	    0.6229	    0.6392	    0.7236	    0.8473	    0.8899	    0.9039	    0.9224	    0.9444	    0.9491	    0.9259	    0.9026	    0.8897	    0.8827	    0.8759	    0.8708	    0.8652	    0.8574	    0.8547	    0.8494	    0.8470	    0.8461	    0.8474	    0.8501	    0.8539	    0.8603	    0.8677	    0.8755	    0.8815	    0.8862	    0.8908	    0.8957	    0.8986	    0.8995	    0.9015	
882	X27	   10.00	   10.00	   10.00	 0.00617	 0.00584	 0.00449	    5.28	    2.16	    0.64	    0.0028	    0.0030	    0.0031	    0.0032	    0.0042	    0.0050	    0.0052	    0.0053	    0.0057	    0.0059	    0.0061	    0.0057	    0.0057	    0.0056	    0.0053	    0.0052	    0.0053	    0.0052	    0.0052	    0.0054	    0.0059	    0.0063	    0.0066	    0.0067	    0.0068	    0.0073	    0.0081	    0.0094	    0.0108	    0.0118	    0.0122	    0.0124	    0.0128	    0.0133	    0.0147	    0.0167	
883	Y27	  170.00	  170.00	   85.00	 0.30160	 0.33283	 0.10821	   64.39	   -7.10	   36.99	    0.0638	    0.0681	    0.0710	    0.0729	    0.0824	    0.0956	    0.1012	    0.1073	    0.1146	    0.1256	    0.1531	    0.2178	    0.3000	    0.3415	    0.3453	    0.3463	    0.3516	    0.3419	    0.3294	    0.3355	    0.3434	    0.3449	    0.3404	    0.3367	    0.3399	    0.3480	    0.3601	    0.3757	    0.3911	    0.4002	    0.4022	    0.4000	    0.3962	    0.3965	    0.4100	    0.4357	
884	Z27	  170.00	   85.00	   85.00	 0.22997	 0.18599	 0.07512	   50.21	   24.67	   24.19	    0.0584	    0.0622	    0.0649	    0.0666	    0.0752	    0.0856	    0.0860	    0.0856	    0.0859	    0.0882	    0.0968	    0.1169	    0.1375	    0.1371	    0.1264	    0.1242	    0.1245	    0.1140	    0.1127	    0.1484	    0.2252	    0.2917	    0.3151	    0.3217	    0.3281	    0.3370	    0.3493	    0.3644	    0.3786	    0.3874	    0.3904	    0.3899	    0.3882	    0.3894	    0.4012	    0.4228	
885	[27	  170.00	  255.00	   85.00	 0.36498	 0.51203	 0.14777	   76.80	  -38.32	   47.27	    0.0810	    0.0864	    0.0901	    0.0925	    0.1019	    0.1134	    0.1188	    0.1269	    0.1368	    0.1541	    0.2053	    0.3432	    0.5525	    0.6977	    0.7367	    0.7171	    0.6741	    0.6122	    0.5346	    0.4646	    0.4126	    0.3799	    0.3530	    0.3348	    0.3333	    0.3421	    0.3591	    0.3851	    0.4130	    0.4277	    0.4251	    0.4127	    0.3943	    0.3837	    0.4038	    0.4568	
886	\27	   85.00	  255.00	    0.00	 0.16642	 0.29605	 0.03484	   61.31	  -54.85	   63.65	    0.0165	    0.0176	    0.0184	    0.0189	    0.0177	    0.0152	    0.0137	    0.0133	    0.0150	    0.0187	    0.0254	    0.0688	    0.2361	    0.4540	    0.5514	    0.5382	    0.4803	    0.3998	    0.3086	    0.2334	    0.1840	    0.1553	    0.1333	    0.1193	    0.1184	    0.1258	    0.1394	    0.1609	    0.1852	    0.1971	    0.1925	    0.1801	    0.1629	    0.1546	    0.1746	    0.2294	
887	]27	   18.00	   18.00	   18.00	 0.00945	 0.00838	 0.00733	    7.57	    5.43	   -0.79	    0.0059	    0.0063	    0.0065	    0.0067	    0.0072	    0.0081	    0.0087	    0.0091	    0.0095	    0.0095	    0.0091	    0.0093	    0.0086	    0.0080	    0.0072	    0.0069	    0.0069	    0.0067	    0.0066	    0.0072	    0.0083	    0.0096	    0.0104	    0.0107	    0.0107	    0.0112	    0.0131	    0.0156	    0.0183	    0.0203	    0.0214	    0.0217	    0.0218	    0.0226	    0.0247	    0.0280	
888	^27	  170.00	  255.00	  170.00	 0.43677	 0.56750	 0.36949	   80.04	  -29.96	   12.58	    0.2370	    0.2527	    0.2636	    0.2705	    0.3111	    0.3715	    0.3984	    0.4158	    0.4324	    0.4565	    0.5038	    0.5955	    0.7093	    0.7723	    0.7767	    0.7490	    0.7055	    0.6451	    0.5698	    0.5027	    0.4537	    0.4233	    0.3980	    0.3809	    0.3791	    0.3868	    0.4029	    0.4277	    0.4544	    0.4678	    0.4645	    0.4524	    0.4350	    0.4253	    0.4428	    0.4914	
889	_27	  170.00	  170.00	   85.00	 0.30081	 0.33197	 0.10864	   64.32	   -7.10	   36.74	    0.0652	    0.0695	    0.0725	    0.0744	    0.0833	    0.0962	    0.1018	    0.1080	    0.1152	    0.1261	    0.1538	    0.2178	    0.2996	    0.3408	    0.3447	    0.3457	    0.3508	    0.3410	    0.3285	    0.3344	    0.3422	    0.3437	    0.3392	    0.3356	    0.3388	    0.3470	    0.3592	    0.3749	    0.3902	    0.3994	    0.4014	    0.3994	    0.3949	    0.3952	    0.4092	    0.4352	
890	`27	  255.00	    0.00	   85.00	 0.35389	 0.17717	 0.02496	   49.15	   77.17	   50.02	    0.0578	    0.0616	    0.0643	    0.0660	    0.0695	    0.0629	    0.0437	    0.0296	    0.0211	    0.0167	    0.0134	    0.0098	    0.0070	    0.0053	    0.0042	    0.0037	    0.0035	    0.0038	    0.0045	    0.0112	    0.0978	    0.3403	    0.5568	    0.6815	    0.7497	    0.7862	    0.8079	    0.8217	    0.8311	    0.8384	    0.8465	    0.8527	    0.8595	    0.8632	    0.8616	    0.8592	
891	a27	  255.00	    0.00	  170.00	 0.35857	 0.17715	 0.07678	   49.15	   78.75	   21.70	    0.1233	    0.1314	    0.1371	    0.1407	    0.1598	    0.1706	    0.1410	    0.1064	    0.0797	    0.0583	    0.0384	    0.0230	    0.0140	    0.0076	    0.0046	    0.0039	    0.0038	    0.0039	    0.0047	    0.0155	    0.1081	    0.3303	    0.5376	    0.6666	    0.7384	    0.7775	    0.8014	    0.8171	    0.8275	    0.8352	    0.8434	    0.8502	    0.8572	    0.8620	    0.8608	    0.8596	
892	A28	    0.00	    0.00	  255.00	 0.12240	 0.05604	 0.33156	   28.39	   59.94	  -71.04	    0.2705	    0.2884	    0.3009	    0.3088	    0.3710	    0.4720	    0.5064	    0.4931	    0.4544	    0.3947	    0.2973	    0.1712	    0.0833	    0.0414	    0.0212	    0.0138	    0.0128	    0.0135	    0.0129	    0.0142	    0.0230	    0.0490	    0.0859	    0.0961	    0.0770	    0.0741	    0.1168	    0.2181	    0.3623	    0.5038	    0.6162	    0.6971	    0.7534	    0.7888	    0.8087	    0.8199	
893	B28	    0.00	  255.00	  255.00	 0.15787	 0.25645	 0.61677	   57.70	  -44.14	  -54.44	    0.3171	    0.3381	    0.3528	    0.3620	    0.4521	    0.6122	    0.7269	    0.7891	    0.8177	    0.8412	    0.8377	    0.7912	    0.7354	    0.6735	    0.5905	    0.4835	    0.3635	    0.2399	    0.1335	    0.0695	    0.0402	    0.0275	    0.0199	    0.0157	    0.0151	    0.0165	    0.0201	    0.0278	    0.0384	    0.0442	    0.0401	    0.0342	    0.0285	    0.0268	    0.0359	    0.0628	
894	C28	   85.00	  255.00	  255.00	 0.31567	 0.44397	 0.67716	   72.49	  -36.83	  -34.67	    0.4055	    0.4324	    0.4511	    0.4629	    0.5603	    0.7216	    0.8067	    0.8461	    0.8712	    0.8969	    0.8997	    0.8625	    0.8233	    0.7888	    0.7457	    0.6849	    0.6062	    0.5053	    0.3906	    0.2957	    0.2339	    0.1979	    0.1699	    0.1512	    0.1481	    0.1550	    0.1701	    0.1956	    0.2250	    0.2400	    0.2327	    0.2163	    0.1954	    0.1837	    0.2029	    0.2599	
895	D28	  170.00	  255.00	   85.00	 0.36665	 0.51375	 0.14267	   76.91	  -38.22	   48.76	    0.0788	    0.0841	    0.0877	    0.0900	    0.0977	    0.1079	    0.1129	    0.1207	    0.1301	    0.1471	    0.1971	    0.3350	    0.5465	    0.6960	    0.7376	    0.7188	    0.6762	    0.6148	    0.5377	    0.4678	    0.4159	    0.3832	    0.3563	    0.3381	    0.3364	    0.3451	    0.3620	    0.3878	    0.4154	    0.4299	    0.4273	    0.4149	    0.3962	    0.3855	    0.4056	    0.4588	
896	E28	   85.00	  170.00	  170.00	 0.17858	 0.23091	 0.28458	   55.17	  -21.75	  -17.55	    0.1772	    0.1889	    0.1971	    0.2022	    0.2395	    0.2991	    0.3300	    0.3471	    0.3590	    0.3711	    0.3820	    0.3915	    0.3985	    0.3847	    0.3522	    0.3206	    0.2903	    0.2438	    0.1941	    0.1652	    0.1511	    0.1430	    0.1344	    0.1272	    0.1260	    0.1303	    0.1407	    0.1574	    0.1763	    0.1865	    0.1849	    0.1782	    0.1685	    0.1646	    0.1778	    0.2132	
897	F28	   10.00	   10.00	   10.00	 0.00592	 0.00558	 0.00435	    5.04	    2.18	    0.47	    0.0035	    0.0037	    0.0038	    0.0039	    0.0044	    0.0050	    0.0052	    0.0053	    0.0055	    0.0054	    0.0055	    0.0057	    0.0056	    0.0053	    0.0050	    0.0050	    0.0050	    0.0050	    0.0049	    0.0051	    0.0056	    0.0061	    0.0063	    0.0064	    0.0065	    0.0069	    0.0078	    0.0090	    0.0102	    0.0113	    0.0122	    0.0123	    0.0123	    0.0125	    0.0138	    0.0164	
898	G28	  170.00	  255.00	  255.00	 0.53118	 0.62891	 0.70725	   83.39	  -18.50	  -18.62	    0.4757	    0.5071	    0.5291	    0.5429	    0.6377	    0.7851	    0.8486	    0.8734	    0.8943	    0.9190	    0.9230	    0.8926	    0.8610	    0.8375	    0.8128	    0.7792	    0.7367	    0.6792	    0.6074	    0.5438	    0.4977	    0.4693	    0.4455	    0.4296	    0.4276	    0.4344	    0.4490	    0.4726	    0.4984	    0.5116	    0.5078	    0.4960	    0.4806	    0.4719	    0.4874	    0.5330	
899	H28	   85.00	   85.00	    0.00	 0.07414	 0.07538	 0.01123	   33.00	    1.40	   36.74	    0.0095	    0.0101	    0.0106	    0.0108	    0.0105	    0.0097	    0.0094	    0.0092	    0.0098	    0.0111	    0.0136	    0.0210	    0.0398	    0.0587	    0.0684	    0.0733	    0.0760	    0.0756	    0.0749	    0.0780	    0.0838	    0.0880	    0.0887	    0.0890	    0.0912	    0.0949	    0.1001	    0.1061	    0.1122	    0.1164	    0.1182	    0.1179	    0.1173	    0.1187	    0.1245	    0.1351	
900	I28	  255.00	  170.00	   85.00	 0.59044	 0.54368	 0.12606	   78.68	   16.51	   56.32	    0.0845	    0.0901	    0.0940	    0.0964	    0.1046	    0.1141	    0.1155	    0.1190	    0.1247	    0.1352	    0.1704	    0.2692	    0.4062	    0.4609	    0.4376	    0.4309	    0.4492	    0.4346	    0.4337	    0.5179	    0.6409	    0.7314	    0.7764	    0.7987	    0.8109	    0.8189	    0.8269	    0.8343	    0.8405	    0.8461	    0.8528	    0.8585	    0.8643	    0.8673	    0.8667	    0.8662	
901	J28	  255.00	  255.00	  255.00	 0.82775	 0.86567	 0.73919	   94.55	   -1.33	   -2.18	    0.5545	    0.5912	    0.6168	    0.6329	    0.7188	    0.8457	    0.8894	    0.9033	    0.9219	    0.9442	    0.9491	    0.9259	    0.9021	    0.8894	    0.8824	    0.8754	    0.8703	    0.8646	    0.8569	    0.8541	    0.8487	    0.8461	    0.8452	    0.8463	    0.8489	    0.8525	    0.8588	    0.8661	    0.8737	    0.8798	    0.8849	    0.8889	    0.8941	    0.8973	    0.8974	    0.8996	
902	K28	  170.00	  255.00	   85.00	 0.36722	 0.51416	 0.14714	   76.93	  -38.14	   47.66	    0.0809	    0.0863	    0.0900	    0.0924	    0.1013	    0.1128	    0.1182	    0.1262	    0.1357	    0.1531	    0.2041	    0.3421	    0.5519	    0.6982	    0.7381	    0.7190	    0.6761	    0.6145	    0.5371	    0.4672	    0.4154	    0.3828	    0.3560	    0.3379	    0.3364	    0.3452	    0.3620	    0.3880	    0.4162	    0.4306	    0.4282	    0.4159	    0.3973	    0.3870	    0.4069	    0.4605	
903	L28	  255.00	    0.00	   85.00	 0.35377	 0.17729	 0.02644	   49.17	   77.06	   48.83	    0.0593	    0.0632	    0.0660	    0.0677	    0.0719	    0.0664	    0.0465	    0.0317	    0.0226	    0.0179	    0.0143	    0.0104	    0.0074	    0.0056	    0.0043	    0.0038	    0.0037	    0.0039	    0.0046	    0.0116	    0.0996	    0.3422	    0.5570	    0.6804	    0.7476	    0.7834	    0.8047	    0.8182	    0.8274	    0.8345	    0.8425	    0.8489	    0.8554	    0.8585	    0.8578	    0.8563	
904	M28	   85.00	   85.00	  255.00	 0.19296	 0.14732	 0.45173	   45.27	   28.39	  -57.98	    0.3200	    0.3411	    0.3559	    0.3652	    0.4468	    0.5775	    0.6271	    0.6260	    0.6054	    0.5705	    0.4967	    0.3844	    0.2859	    0.2066	    0.1425	    0.1129	    0.1075	    0.0966	    0.0818	    0.0843	    0.1037	    0.1329	    0.1552	    0.1563	    0.1452	    0.1467	    0.1763	    0.2319	    0.2954	    0.3404	    0.3582	    0.3599	    0.3514	    0.3475	    0.3666	    0.4150	
905	N28	   20.00	   20.00	   20.00	 0.01044	 0.00915	 0.00845	    8.26	    6.03	   -1.60	    0.0062	    0.0066	    0.0069	    0.0071	    0.0080	    0.0092	    0.0100	    0.0105	    0.0109	    0.0113	    0.0111	    0.0104	    0.0097	    0.0088	    0.0077	    0.0073	    0.0074	    0.0073	    0.0071	    0.0077	    0.0091	    0.0106	    0.0115	    0.0118	    0.0118	    0.0126	    0.0144	    0.0173	    0.0204	    0.0226	    0.0234	    0.0241	    0.0243	    0.0245	    0.0269	    0.0304	
