CGATS.17

ORIGINATOR	"i1Profiler - X-Rite, Inc."
INSTRUMENTATION	"i1iSis 2 XL ; Serial number 0"
DESCRIPTOR	"i400_M2.txt"
MEASUREMENT_SOURCE	"MeasurementCondition=M2	Filter=UVcut"
ILLUMINATION_NAME	"D50"
OBSERVER_ANGLE	"2"
FILTER	"UV"
WEIGHTING_FUNCTION	"ILLUMINANT,	D50"
WEIGHTING_FUNCTION	"OBSERVER,	2 degree"
KEYWORD	"DEVCALSTD"
DEVCALSTD	"XRGA"
CREATED	"2022-01-08T19:02:49"

NUMBER_OF_FIELDS	47
BEGIN_DATA_FORMAT
SAMPLE_ID	SAMPLE_NAME	RGB_R	RGB_G	RGB_B	XYZ_X	XYZ_Y	XYZ_Z	LAB_L	LAB_A	LAB_B	SPECTRAL_NM380	SPECTRAL_NM390	SPECTRAL_NM400	SPECTRAL_NM410	SPECTRAL_NM420	SPECTRAL_NM430	SPECTRAL_NM440	SPECTRAL_NM450	SPECTRAL_NM460	SPECTRAL_NM470	SPECTRAL_NM480	SPECTRAL_NM490	SPECTRAL_NM500	SPECTRAL_NM510	SPECTRAL_NM520	SPECTRAL_NM530	SPECTRAL_NM540	SPECTRAL_NM550	SPECTRAL_NM560	SPECTRAL_NM570	SPECTRAL_NM580	SPECTRAL_NM590	SPECTRAL_NM600	SPECTRAL_NM610	SPECTRAL_NM620	SPECTRAL_NM630	SPECTRAL_NM640	SPECTRAL_NM650	SPECTRAL_NM660	SPECTRAL_NM670	SPECTRAL_NM680	SPECTRAL_NM690	SPECTRAL_NM700	SPECTRAL_NM710	SPECTRAL_NM720	SPECTRAL_NM730
END_DATA_FORMAT

NUMBER_OF_SETS	400
BEGIN_DATA
187	187	  170.00	   72.00	  127.00	 0.24672	 0.18659	 0.12252	   50.28	   31.72	    8.38	  0.0992	  0.1057	  0.1103	  0.1132	  0.1314	  0.1543	  0.1562	  0.1531	  0.1500	  0.1476	  0.1457	  0.1472	  0.1476	  0.1314	  0.1111	  0.1067	  0.1093	  0.0995	  0.0987	  0.1399	  0.2271	  0.3036	  0.3340	  0.3440	  0.3521	  0.3616	  0.3743	  0.3897	  0.4042	  0.4131	  0.4158	  0.4150	  0.4132	  0.4149	  0.4272	    0.45
188	188	  212.00	   72.00	  127.00	 0.34994	 0.24992	 0.12313	   57.07	   41.70	   19.90	  0.1082	  0.1153	  0.1203	  0.1234	  0.1401	  0.1594	  0.1569	  0.1508	  0.1456	  0.1427	  0.1447	  0.1553	  0.1642	  0.1486	  0.1255	  0.1206	  0.1226	  0.1099	  0.1114	  0.1724	  0.3126	  0.4460	  0.5038	  0.5258	  0.5388	  0.5498	  0.5620	  0.5753	  0.5874	  0.5952	  0.5997	  0.6013	  0.6020	  0.6043	  0.6117	    0.62
189	189	  255.00	   72.00	  127.00	 0.48318	 0.32345	 0.12771	   63.62	   53.93	   29.91	  0.1150	  0.1225	  0.1279	  0.1312	  0.1490	  0.1678	  0.1627	  0.1549	  0.1486	  0.1448	  0.1482	  0.1664	  0.1836	  0.1635	  0.1296	  0.1216	  0.1266	  0.1115	  0.1145	  0.1995	  0.3999	  0.6085	  0.7192	  0.7730	  0.8013	  0.8170	  0.8289	  0.8383	  0.8455	  0.8517	  0.8590	  0.8647	  0.8703	  0.8732	  0.8714	    0.87
190	190	    0.00	  109.00	  127.00	 0.02293	 0.03336	 0.10595	   21.35	  -17.17	  -36.51	  0.0523	  0.0558	  0.0582	  0.0597	  0.0732	  0.0980	  0.1213	  0.1366	  0.1444	  0.1491	  0.1482	  0.1389	  0.1250	  0.1067	  0.0829	  0.0584	  0.0367	  0.0186	  0.0080	  0.0043	  0.0033	  0.0030	  0.0028	  0.0028	  0.0029	  0.0030	  0.0030	  0.0034	  0.0039	  0.0042	  0.0037	  0.0038	  0.0037	  0.0043	  0.0052	    0.01
191	191	   42.00	  109.00	  127.00	 0.06625	 0.08164	 0.15155	   34.33	  -12.13	  -26.92	  0.0938	  0.1000	  0.1043	  0.1071	  0.1276	  0.1611	  0.1808	  0.1921	  0.1989	  0.2032	  0.2005	  0.1883	  0.1735	  0.1545	  0.1316	  0.1134	  0.0993	  0.0795	  0.0587	  0.0474	  0.0434	  0.0426	  0.0410	  0.0386	  0.0376	  0.0393	  0.0451	  0.0548	  0.0662	  0.0730	  0.0728	  0.0695	  0.0648	  0.0635	  0.0712	    0.09
192	192	   85.00	  109.00	  127.00	 0.13243	 0.13966	 0.16157	   44.18	   -1.44	  -12.37	  0.1045	  0.1114	  0.1162	  0.1192	  0.1412	  0.1757	  0.1924	  0.2012	  0.2079	  0.2133	  0.2125	  0.2043	  0.1948	  0.1799	  0.1608	  0.1502	  0.1456	  0.1320	  0.1170	  0.1154	  0.1207	  0.1251	  0.1251	  0.1227	  0.1226	  0.1270	  0.1375	  0.1531	  0.1694	  0.1790	  0.1810	  0.1782	  0.1738	  0.1733	  0.1847	    0.21
193	193	  127.00	  109.00	  127.00	 0.18970	 0.18146	 0.15140	   49.67	    7.73	   -0.41	  0.1010	  0.1077	  0.1124	  0.1153	  0.1355	  0.1667	  0.1793	  0.1856	  0.1916	  0.1971	  0.1990	  0.1966	  0.1935	  0.1822	  0.1663	  0.1618	  0.1647	  0.1561	  0.1499	  0.1664	  0.1917	  0.2073	  0.2097	  0.2088	  0.2119	  0.2189	  0.2298	  0.2440	  0.2581	  0.2666	  0.2679	  0.2661	  0.2634	  0.2646	  0.2772	    0.30
194	194	  170.00	  109.00	  127.00	 0.27002	 0.23711	 0.14443	   55.79	   17.65	   11.91	  0.1054	  0.1124	  0.1173	  0.1204	  0.1384	  0.1639	  0.1705	  0.1727	  0.1752	  0.1792	  0.1862	  0.2000	  0.2140	  0.2058	  0.1865	  0.1820	  0.1860	  0.1745	  0.1714	  0.2092	  0.2745	  0.3224	  0.3374	  0.3414	  0.3474	  0.3562	  0.3678	  0.3821	  0.3957	  0.4040	  0.4065	  0.4053	  0.4029	  0.4046	  0.4165	    0.44
195	195	  212.00	  109.00	  127.00	 0.38476	 0.31529	 0.15185	   62.96	   27.80	   22.36	  0.1164	  0.1242	  0.1296	  0.1330	  0.1517	  0.1761	  0.1792	  0.1786	  0.1786	  0.1813	  0.1921	  0.2200	  0.2496	  0.2423	  0.2156	  0.2094	  0.2149	  0.2000	  0.1996	  0.2641	  0.3834	  0.4797	  0.5171	  0.5307	  0.5404	  0.5501	  0.5619	  0.5749	  0.5870	  0.5953	  0.5995	  0.6009	  0.6016	  0.6043	  0.6122	    0.63
196	196	  255.00	  109.00	  127.00	 0.53119	 0.40431	 0.15608	   69.77	   40.16	   33.08	  0.1232	  0.1314	  0.1371	  0.1407	  0.1590	  0.1815	  0.1822	  0.1801	  0.1788	  0.1804	  0.1947	  0.2410	  0.2926	  0.2784	  0.2279	  0.2157	  0.2307	  0.2131	  0.2153	  0.3195	  0.5059	  0.6665	  0.7497	  0.7905	  0.8121	  0.8243	  0.8344	  0.8426	  0.8493	  0.8551	  0.8619	  0.8677	  0.8734	  0.8760	  0.8749	    0.87
197	197	    0.00	  145.00	  127.00	 0.02509	 0.04577	 0.11231	   25.49	  -30.69	  -31.33	  0.0525	  0.0560	  0.0584	  0.0598	  0.0725	  0.0959	  0.1199	  0.1378	  0.1477	  0.1562	  0.1659	  0.1748	  0.1755	  0.1592	  0.1271	  0.0887	  0.0521	  0.0236	  0.0088	  0.0044	  0.0035	  0.0032	  0.0032	  0.0033	  0.0035	  0.0036	  0.0036	  0.0038	  0.0042	  0.0045	  0.0044	  0.0039	  0.0041	  0.0047	  0.0059	    0.01
198	198	   42.00	  145.00	  127.00	 0.07720	 0.11714	 0.17523	   40.76	  -29.15	  -21.46	  0.1033	  0.1101	  0.1150	  0.1179	  0.1398	  0.1754	  0.1982	  0.2127	  0.2228	  0.2324	  0.2417	  0.2501	  0.2553	  0.2453	  0.2212	  0.1934	  0.1630	  0.1231	  0.0848	  0.0622	  0.0510	  0.0451	  0.0401	  0.0367	  0.0362	  0.0380	  0.0424	  0.0500	  0.0591	  0.0637	  0.0620	  0.0580	  0.0527	  0.0513	  0.0588	    0.08
199	199	   85.00	  145.00	  127.00	 0.15036	 0.18760	 0.18338	   50.41	  -17.11	   -6.64	  0.1129	  0.1204	  0.1256	  0.1289	  0.1514	  0.1871	  0.2060	  0.2182	  0.2283	  0.2395	  0.2517	  0.2666	  0.2807	  0.2778	  0.2606	  0.2446	  0.2289	  0.1992	  0.1670	  0.1502	  0.1418	  0.1355	  0.1280	  0.1225	  0.1228	  0.1276	  0.1363	  0.1495	  0.1637	  0.1714	  0.1704	  0.1649	  0.1580	  0.1559	  0.1683	    0.20
200	200	  127.00	  145.00	  127.00	 0.21148	 0.23180	 0.17042	   55.26	   -5.61	    4.64	  0.1070	  0.1141	  0.1190	  0.1222	  0.1432	  0.1755	  0.1908	  0.2006	  0.2103	  0.2216	  0.2337	  0.2488	  0.2643	  0.2648	  0.2539	  0.2482	  0.2473	  0.2334	  0.2176	  0.2179	  0.2210	  0.2200	  0.2147	  0.2104	  0.2127	  0.2197	  0.2303	  0.2445	  0.2591	  0.2673	  0.2677	  0.2642	  0.2596	  0.2599	  0.2732	    0.30
201	201	  170.00	  145.00	  127.00	 0.30220	 0.30339	 0.17079	   61.94	    3.66	   16.08	  0.1109	  0.1182	  0.1233	  0.1266	  0.1470	  0.1770	  0.1887	  0.1967	  0.2051	  0.2156	  0.2325	  0.2624	  0.2944	  0.2991	  0.2849	  0.2814	  0.2876	  0.2776	  0.2706	  0.2943	  0.3255	  0.3426	  0.3451	  0.3447	  0.3491	  0.3573	  0.3690	  0.3837	  0.3979	  0.4063	  0.4088	  0.4078	  0.4055	  0.4073	  0.4204	    0.44
202	202	  212.00	  145.00	  127.00	 0.43099	 0.39776	 0.18082	   69.31	   14.58	   26.51	  0.1238	  0.1319	  0.1376	  0.1412	  0.1623	  0.1914	  0.1995	  0.2041	  0.2095	  0.2186	  0.2409	  0.2925	  0.3499	  0.3558	  0.3278	  0.3207	  0.3313	  0.3170	  0.3142	  0.3734	  0.4602	  0.5189	  0.5401	  0.5480	  0.5556	  0.5646	  0.5761	  0.5892	  0.6014	  0.6098	  0.6142	  0.6162	  0.6176	  0.6206	  0.6291	    0.64
203	203	  255.00	  145.00	  127.00	 0.57903	 0.49617	 0.18481	   75.83	   26.00	   36.88	  0.1321	  0.1408	  0.1470	  0.1507	  0.1707	  0.1964	  0.2014	  0.2043	  0.2077	  0.2153	  0.2419	  0.3155	  0.4032	  0.4073	  0.3548	  0.3414	  0.3623	  0.3446	  0.3450	  0.4485	  0.6014	  0.7136	  0.7709	  0.7997	  0.8153	  0.8250	  0.8341	  0.8424	  0.8492	  0.8551	  0.8622	  0.8682	  0.8740	  0.8773	  0.8763	    0.88
204	204	    0.00	  182.00	  127.00	 0.03011	 0.06792	 0.13037	   31.33	  -46.56	  -26.51	  0.0593	  0.0632	  0.0659	  0.0677	  0.0812	  0.1051	  0.1300	  0.1504	  0.1620	  0.1752	  0.2010	  0.2400	  0.2663	  0.2506	  0.2013	  0.1392	  0.0805	  0.0355	  0.0122	  0.0054	  0.0038	  0.0035	  0.0033	  0.0034	  0.0035	  0.0036	  0.0036	  0.0039	  0.0044	  0.0047	  0.0044	  0.0041	  0.0041	  0.0050	  0.0066	    0.01
205	205	   42.00	  182.00	  127.00	 0.08396	 0.14942	 0.19089	   45.56	  -43.71	  -16.65	  0.1075	  0.1146	  0.1196	  0.1226	  0.1450	  0.1808	  0.2049	  0.2221	  0.2341	  0.2479	  0.2712	  0.3088	  0.3446	  0.3457	  0.3157	  0.2725	  0.2213	  0.1590	  0.1023	  0.0691	  0.0528	  0.0442	  0.0377	  0.0336	  0.0331	  0.0347	  0.0388	  0.0459	  0.0547	  0.0593	  0.0569	  0.0521	  0.0466	  0.0446	  0.0527	    0.08
206	206	   85.00	  182.00	  127.00	 0.15915	 0.22769	 0.19351	   54.83	  -31.05	   -1.21	  0.1154	  0.1231	  0.1284	  0.1318	  0.1535	  0.1872	  0.2061	  0.2199	  0.2313	  0.2454	  0.2717	  0.3189	  0.3690	  0.3828	  0.3650	  0.3378	  0.3049	  0.2548	  0.2017	  0.1678	  0.1484	  0.1361	  0.1248	  0.1170	  0.1166	  0.1211	  0.1299	  0.1438	  0.1592	  0.1672	  0.1648	  0.1575	  0.1481	  0.1443	  0.1572	    0.19
207	207	  127.00	  182.00	  127.00	 0.23542	 0.29410	 0.19453	   61.14	  -20.01	    9.45	  0.1188	  0.1266	  0.1321	  0.1355	  0.1576	  0.1907	  0.2068	  0.2186	  0.2298	  0.2445	  0.2715	  0.3209	  0.3758	  0.3957	  0.3861	  0.3715	  0.3549	  0.3211	  0.2818	  0.2587	  0.2447	  0.2340	  0.2222	  0.2138	  0.2144	  0.2210	  0.2326	  0.2495	  0.2677	  0.2773	  0.2760	  0.2689	  0.2598	  0.2566	  0.2718	    0.31
208	208	  170.00	  182.00	  127.00	 0.33599	 0.37432	 0.18903	   67.60	   -8.49	   21.76	  0.1178	  0.1256	  0.1310	  0.1344	  0.1548	  0.1853	  0.1984	  0.2088	  0.2200	  0.2351	  0.2634	  0.3174	  0.3792	  0.4054	  0.4025	  0.3996	  0.4006	  0.3866	  0.3689	  0.3681	  0.3697	  0.3669	  0.3597	  0.3542	  0.3569	  0.3652	  0.3781	  0.3953	  0.4125	  0.4221	  0.4234	  0.4200	  0.4146	  0.4137	  0.4283	    0.46
209	209	  212.00	  182.00	  127.00	 0.46723	 0.47717	 0.20373	   74.65	    2.01	   30.82	  0.1324	  0.1412	  0.1473	  0.1512	  0.1723	  0.2023	  0.2134	  0.2221	  0.2318	  0.2465	  0.2797	  0.3520	  0.4365	  0.4652	  0.4505	  0.4464	  0.4568	  0.4454	  0.4387	  0.4746	  0.5175	  0.5407	  0.5473	  0.5497	  0.5551	  0.5634	  0.5748	  0.5883	  0.6011	  0.6093	  0.6133	  0.6144	  0.6144	  0.6163	  0.6253	    0.64
210	210	  255.00	  182.00	  127.00	 0.62472	 0.58714	 0.20715	   81.13	   13.98	   41.31	  0.1423	  0.1517	  0.1582	  0.1623	  0.1820	  0.2076	  0.2145	  0.2206	  0.2279	  0.2407	  0.2791	  0.3748	  0.4920	  0.5244	  0.4890	  0.4796	  0.4991	  0.4841	  0.4834	  0.5671	  0.6781	  0.7529	  0.7908	  0.8102	  0.8213	  0.8289	  0.8368	  0.8446	  0.8511	  0.8566	  0.8632	  0.8686	  0.8742	  0.8770	  0.8760	    0.88
211	211	    0.00	  218.00	  127.00	 0.03588	 0.09441	 0.15214	   36.82	  -60.74	  -22.76	  0.0662	  0.0706	  0.0737	  0.0756	  0.0905	  0.1159	  0.1427	  0.1663	  0.1800	  0.1978	  0.2405	  0.3167	  0.3783	  0.3650	  0.2924	  0.1991	  0.1125	  0.0483	  0.0160	  0.0065	  0.0044	  0.0037	  0.0034	  0.0033	  0.0033	  0.0033	  0.0033	  0.0036	  0.0041	  0.0047	  0.0041	  0.0041	  0.0041	  0.0050	  0.0070	    0.01
212	212	   42.00	  218.00	  127.00	 0.09858	 0.19780	 0.20996	   51.59	  -57.52	  -10.20	  0.1134	  0.1208	  0.1262	  0.1294	  0.1528	  0.1890	  0.2138	  0.2330	  0.2464	  0.2641	  0.3031	  0.3803	  0.4620	  0.4823	  0.4455	  0.3813	  0.3032	  0.2140	  0.1340	  0.0856	  0.0618	  0.0498	  0.0412	  0.0359	  0.0350	  0.0369	  0.0416	  0.0502	  0.0608	  0.0661	  0.0632	  0.0572	  0.0501	  0.0478	  0.0573	    0.08
213	213	   85.00	  218.00	  127.00	 0.17485	 0.28293	 0.21176	   60.15	  -45.23	    4.20	  0.1205	  0.1285	  0.1341	  0.1375	  0.1603	  0.1947	  0.2142	  0.2299	  0.2428	  0.2603	  0.3008	  0.3849	  0.4832	  0.5233	  0.5055	  0.4621	  0.4047	  0.3285	  0.2491	  0.1932	  0.1601	  0.1407	  0.1249	  0.1144	  0.1131	  0.1177	  0.1276	  0.1436	  0.1619	  0.1712	  0.1680	  0.1585	  0.1463	  0.1407	  0.1554	    0.20
214	214	  127.00	  218.00	  127.00	 0.26582	 0.36981	 0.21973	   67.26	  -33.47	   14.89	  0.1297	  0.1382	  0.1443	  0.1480	  0.1714	  0.2057	  0.2228	  0.2365	  0.2490	  0.2674	  0.3088	  0.3964	  0.5020	  0.5518	  0.5469	  0.5207	  0.4837	  0.4266	  0.3601	  0.3094	  0.2753	  0.2532	  0.2339	  0.2207	  0.2197	  0.2268	  0.2403	  0.2612	  0.2841	  0.2958	  0.2928	  0.2824	  0.2683	  0.2614	  0.2789	    0.32
215	215	  170.00	  218.00	  127.00	 0.37915	 0.46553	 0.21949	   73.90	  -21.20	   26.38	  0.1350	  0.1439	  0.1501	  0.1540	  0.1761	  0.2079	  0.2219	  0.2334	  0.2456	  0.2642	  0.3056	  0.3950	  0.5069	  0.5663	  0.5734	  0.5640	  0.5491	  0.5170	  0.4744	  0.4421	  0.4176	  0.3997	  0.3822	  0.3701	  0.3706	  0.3794	  0.3946	  0.4167	  0.4396	  0.4517	  0.4509	  0.4428	  0.4305	  0.4240	  0.4412	    0.48
216	216	  212.00	  218.00	  127.00	 0.49956	 0.55702	 0.21935	   79.45	   -9.82	   35.97	  0.1394	  0.1486	  0.1551	  0.1592	  0.1797	  0.2086	  0.2200	  0.2303	  0.2422	  0.2604	  0.3034	  0.3998	  0.5215	  0.5861	  0.5946	  0.5927	  0.5926	  0.5767	  0.5570	  0.5572	  0.5604	  0.5595	  0.5538	  0.5497	  0.5526	  0.5604	  0.5727	  0.5887	  0.6046	  0.6139	  0.6164	  0.6145	  0.6105	  0.6093	  0.6195	    0.64
217	217	  255.00	  218.00	  127.00	 0.67513	 0.68944	 0.22728	   86.47	    2.28	   46.56	  0.1533	  0.1635	  0.1707	  0.1750	  0.1937	  0.2181	  0.2262	  0.2348	  0.2454	  0.2627	  0.3092	  0.4211	  0.5691	  0.6452	  0.6464	  0.6462	  0.6590	  0.6491	  0.6465	  0.6946	  0.7537	  0.7925	  0.8117	  0.8221	  0.8291	  0.8348	  0.8420	  0.8492	  0.8555	  0.8609	  0.8678	  0.8725	  0.8777	  0.8806	  0.8803	    0.88
218	218	    0.00	  255.00	  127.00	 0.04018	 0.12012	 0.15116	   41.24	  -73.36	  -14.91	  0.0670	  0.0714	  0.0745	  0.0765	  0.0895	  0.1112	  0.1337	  0.1548	  0.1679	  0.1872	  0.2395	  0.3453	  0.4485	  0.4543	  0.3763	  0.2657	  0.1576	  0.0730	  0.0259	  0.0100	  0.0060	  0.0048	  0.0042	  0.0040	  0.0039	  0.0038	  0.0039	  0.0043	  0.0052	  0.0059	  0.0055	  0.0051	  0.0052	  0.0065	  0.0087	    0.01
219	219	   42.00	  255.00	  127.00	 0.09879	 0.22876	 0.19965	   54.94	  -71.83	   -2.30	  0.1025	  0.1093	  0.1141	  0.1170	  0.1368	  0.1681	  0.1900	  0.2081	  0.2210	  0.2406	  0.2914	  0.4047	  0.5409	  0.5926	  0.5536	  0.4685	  0.3642	  0.2519	  0.1520	  0.0896	  0.0588	  0.0443	  0.0346	  0.0289	  0.0280	  0.0301	  0.0349	  0.0437	  0.0549	  0.0604	  0.0574	  0.0508	  0.0433	  0.0407	  0.0509	    0.08
220	220	   85.00	  255.00	  127.00	 0.17516	 0.32679	 0.21488	   63.90	  -61.23	   10.05	  0.1169	  0.1247	  0.1301	  0.1335	  0.1546	  0.1867	  0.2056	  0.2212	  0.2341	  0.2539	  0.3060	  0.4265	  0.5825	  0.6608	  0.6475	  0.5852	  0.4998	  0.3956	  0.2866	  0.2039	  0.1542	  0.1267	  0.1063	  0.0934	  0.0917	  0.0971	  0.1083	  0.1267	  0.1482	  0.1590	  0.1542	  0.1424	  0.1271	  0.1200	  0.1372	    0.19
221	221	  127.00	  255.00	  127.00	 0.27145	 0.42801	 0.23023	   71.42	  -49.11	   20.04	  0.1299	  0.1385	  0.1445	  0.1482	  0.1707	  0.2034	  0.2204	  0.2352	  0.2488	  0.2703	  0.3260	  0.4529	  0.6176	  0.7097	  0.7135	  0.6705	  0.6055	  0.5197	  0.4196	  0.3344	  0.2764	  0.2417	  0.2141	  0.1960	  0.1939	  0.2018	  0.2178	  0.2433	  0.2717	  0.2859	  0.2812	  0.2668	  0.2467	  0.2360	  0.2569	    0.31
222	222	  170.00	  255.00	  127.00	 0.39120	 0.53548	 0.23734	   78.19	  -35.88	   30.40	  0.1419	  0.1513	  0.1578	  0.1619	  0.1830	  0.2129	  0.2270	  0.2404	  0.2544	  0.2763	  0.3325	  0.4615	  0.6333	  0.7395	  0.7601	  0.7351	  0.6903	  0.6270	  0.5482	  0.4776	  0.4258	  0.3934	  0.3665	  0.3485	  0.3467	  0.3555	  0.3726	  0.3989	  0.4270	  0.4413	  0.4381	  0.4253	  0.4065	  0.3962	  0.4156	    0.47
223	223	  212.00	  255.00	  127.00	 0.54299	 0.66036	 0.24363	   85.01	  -22.51	   40.99	  0.1531	  0.1633	  0.1704	  0.1748	  0.1946	  0.2215	  0.2333	  0.2454	  0.2591	  0.2815	  0.3381	  0.4682	  0.6453	  0.7632	  0.7994	  0.7925	  0.7693	  0.7333	  0.6854	  0.6426	  0.6091	  0.5881	  0.5707	  0.5598	  0.5600	  0.5673	  0.5809	  0.6004	  0.6202	  0.6310	  0.6313	  0.6252	  0.6152	  0.6104	  0.6226	    0.66
224	224	  255.00	  255.00	  127.00	 0.74138	 0.81797	 0.26540	   92.49	   -9.55	   50.01	  0.1739	  0.1854	  0.1935	  0.1985	  0.2185	  0.2461	  0.2573	  0.2698	  0.2849	  0.3088	  0.3664	  0.4949	  0.6707	  0.7938	  0.8425	  0.8547	  0.8573	  0.8556	  0.8498	  0.8479	  0.8432	  0.8410	  0.8404	  0.8418	  0.8446	  0.8483	  0.8544	  0.8609	  0.8667	  0.8717	  0.8778	  0.8826	  0.8874	  0.8900	  0.8900	    0.89
225	225	    0.00	    0.00	  170.00	 0.04288	 0.01978	 0.13410	   15.37	   41.93	  -55.05	  0.1039	  0.1108	  0.1155	  0.1186	  0.1428	  0.1833	  0.2015	  0.2008	  0.1877	  0.1635	  0.1222	  0.0695	  0.0339	  0.0173	  0.0096	  0.0067	  0.0059	  0.0056	  0.0054	  0.0058	  0.0078	  0.0142	  0.0233	  0.0250	  0.0195	  0.0195	  0.0338	  0.0703	  0.1252	  0.1766	  0.2105	  0.2288	  0.2359	  0.2403	  0.2523	    0.28
226	226	   42.00	    0.00	  170.00	 0.06650	 0.03256	 0.11807	   21.05	   45.38	  -40.74	  0.1078	  0.1150	  0.1199	  0.1230	  0.1468	  0.1813	  0.1868	  0.1750	  0.1567	  0.1314	  0.0954	  0.0582	  0.0331	  0.0173	  0.0091	  0.0068	  0.0066	  0.0060	  0.0062	  0.0099	  0.0215	  0.0438	  0.0677	  0.0748	  0.0671	  0.0675	  0.0909	  0.1382	  0.1951	  0.2411	  0.2692	  0.2836	  0.2903	  0.2954	  0.3075	    0.33
227	227	   85.00	    0.00	  170.00	 0.10372	 0.05247	 0.11104	   27.42	   50.60	  -27.61	  0.1106	  0.1179	  0.1231	  0.1262	  0.1495	  0.1808	  0.1799	  0.1629	  0.1428	  0.1177	  0.0846	  0.0537	  0.0330	  0.0173	  0.0087	  0.0068	  0.0071	  0.0064	  0.0069	  0.0150	  0.0434	  0.0909	  0.1323	  0.1476	  0.1428	  0.1456	  0.1732	  0.2206	  0.2709	  0.3076	  0.3284	  0.3381	  0.3418	  0.3464	  0.3583	    0.38
228	228	  127.00	    0.00	  170.00	 0.15473	 0.07789	 0.10403	   33.54	   58.18	  -14.87	  0.1161	  0.1239	  0.1292	  0.1326	  0.1555	  0.1835	  0.1754	  0.1522	  0.1285	  0.1022	  0.0705	  0.0439	  0.0272	  0.0138	  0.0068	  0.0055	  0.0058	  0.0052	  0.0060	  0.0172	  0.0662	  0.1504	  0.2187	  0.2490	  0.2542	  0.2622	  0.2898	  0.3309	  0.3708	  0.3977	  0.4119	  0.4182	  0.4205	  0.4240	  0.4357	    0.45
229	229	  170.00	    0.00	  170.00	 0.21483	 0.10805	 0.10364	   39.25	   64.96	   -4.90	  0.1245	  0.1328	  0.1384	  0.1420	  0.1661	  0.1929	  0.1792	  0.1508	  0.1243	  0.0965	  0.0647	  0.0399	  0.0248	  0.0124	  0.0061	  0.0050	  0.0053	  0.0049	  0.0057	  0.0193	  0.0899	  0.2165	  0.3164	  0.3665	  0.3881	  0.4036	  0.4254	  0.4523	  0.4767	  0.4926	  0.5006	  0.5038	  0.5056	  0.5086	  0.5185	    0.54
230	230	  212.00	    0.00	  170.00	 0.27681	 0.13844	 0.08860	   44.00	   71.19	    8.41	  0.1235	  0.1317	  0.1374	  0.1410	  0.1621	  0.1801	  0.1577	  0.1261	  0.0994	  0.0751	  0.0501	  0.0308	  0.0188	  0.0097	  0.0053	  0.0044	  0.0044	  0.0043	  0.0050	  0.0176	  0.1019	  0.2749	  0.4200	  0.4982	  0.5344	  0.5558	  0.5783	  0.6026	  0.6234	  0.6376	  0.6465	  0.6512	  0.6544	  0.6582	  0.6646	    0.68
231	231	  255.00	    0.00	  170.00	 0.35735	 0.17658	 0.07514	   49.08	   78.64	   22.23	  0.1220	  0.1300	  0.1356	  0.1391	  0.1578	  0.1677	  0.1382	  0.1039	  0.0776	  0.0568	  0.0373	  0.0224	  0.0135	  0.0074	  0.0047	  0.0039	  0.0038	  0.0039	  0.0047	  0.0154	  0.1075	  0.3289	  0.5359	  0.6649	  0.7366	  0.7757	  0.7996	  0.8154	  0.8261	  0.8340	  0.8421	  0.8490	  0.8557	  0.8600	  0.8597	    0.86
232	232	    0.00	   36.00	  170.00	 0.03447	 0.02256	 0.15729	   16.78	   23.42	  -58.58	  0.1038	  0.1107	  0.1155	  0.1186	  0.1443	  0.1890	  0.2173	  0.2265	  0.2213	  0.2058	  0.1722	  0.1198	  0.0755	  0.0465	  0.0274	  0.0179	  0.0143	  0.0113	  0.0082	  0.0067	  0.0066	  0.0074	  0.0077	  0.0069	  0.0059	  0.0062	  0.0086	  0.0143	  0.0233	  0.0304	  0.0317	  0.0300	  0.0266	  0.0256	  0.0306	    0.05
233	233	   42.00	   36.00	  170.00	 0.07204	 0.04710	 0.18103	   25.90	   30.01	  -48.39	  0.1382	  0.1474	  0.1538	  0.1577	  0.1887	  0.2369	  0.2560	  0.2559	  0.2457	  0.2262	  0.1892	  0.1380	  0.0947	  0.0617	  0.0382	  0.0285	  0.0265	  0.0234	  0.0196	  0.0215	  0.0304	  0.0446	  0.0569	  0.0582	  0.0527	  0.0538	  0.0696	  0.1002	  0.1365	  0.1632	  0.1750	  0.1770	  0.1738	  0.1727	  0.1850	    0.21
234	234	   85.00	   36.00	  170.00	 0.12786	 0.08313	 0.18189	   34.62	   36.75	  -33.52	  0.1486	  0.1585	  0.1653	  0.1697	  0.2010	  0.2474	  0.2591	  0.2530	  0.2405	  0.2211	  0.1870	  0.1442	  0.1077	  0.0733	  0.0469	  0.0381	  0.0389	  0.0351	  0.0325	  0.0456	  0.0773	  0.1161	  0.1442	  0.1511	  0.1450	  0.1477	  0.1721	  0.2139	  0.2581	  0.2891	  0.3038	  0.3080	  0.3068	  0.3076	  0.3205	    0.35
235	235	  127.00	   36.00	  170.00	 0.18641	 0.11798	 0.17388	   40.90	   43.88	  -20.92	  0.1499	  0.1598	  0.1667	  0.1711	  0.2019	  0.2447	  0.2502	  0.2395	  0.2256	  0.2065	  0.1748	  0.1389	  0.1088	  0.0750	  0.0484	  0.0417	  0.0448	  0.0400	  0.0393	  0.0671	  0.1312	  0.1998	  0.2410	  0.2546	  0.2549	  0.2613	  0.2846	  0.3199	  0.3546	  0.3775	  0.3875	  0.3905	  0.3893	  0.3911	  0.4036	    0.43
